pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_1741,Volume 3,23,grinning,4707 [PAGE_MISSING],,G,,,,,,#item-ec422f2e7,,Head: grinning|Entry: 4707 [PAGE_MISSING]|#item-ec422f2e7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/158,1457,449,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559231161465,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/158,1457,449,111/150,/0/default.jpg",grinning,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1742,Volume 3,23,hardship,<a href='/digital-beehive/num6/num_1798/'>1290 [Difficulty]</a>,,H,,,,,,#item-f3f17b099,,Head: hardship|Entry: 1290 [Difficulty]|#item-f3f17b099,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/837,1468,456,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559239683896,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/837,1468,456,129/150,/0/default.jpg",hardship,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1743,Volume 3,23,heavy,<a href='/digital-beehive/alpha2/alpha_0412/'>a</a>,,H,,,,,,#item-ebdf02533,,Head: heavy|Entry: a|#item-ebdf02533,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1537,1490,279,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559244615495,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1537,1490,279,117/150,/0/default.jpg",heavy,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1744,Volume 3,23,grinding,<a href='/digital-beehive/num5/num_1590/'>1167 [To whet]</a>,,G,,,,,,#item-04918d7db,,Head: grinding|Entry: 1167 [To whet]|#item-04918d7db,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/141,1491,446,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559231397598,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/141,1491,446,156/150,/0/default.jpg",grinding,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1745,Volume 3,23,hardning,<a href='/digital-beehive/alpha2/alpha_0398/'>a</a>|<a href='/digital-beehive/num10/num_3345/'>2374 [Hardning]</a>,,H,,,,,,#item-9e2d9ca8f,,Head: hardning|Entry: a|Entry: 2374 [Hardning]|#item-9e2d9ca8f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/840,1523,594,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559239820036,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/840,1523,594,124/150,/0/default.jpg",hardning,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1746,Volume 3,23,hebrew,<a href='/digital-beehive/num4/num_1315/'>986 [Hebrew]</a>|1858 [PAGE_MISSING],,H,,,,,,#item-93d34088e,,Head: hebrew|Entry: 986 [Hebrew]|Entry: 1858 [PAGE_MISSING]|#item-93d34088e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1533,1585,494,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559244863809,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1533,1585,494,107/150,/0/default.jpg",hebrew,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1747,Volume 3,23,grinding stone,<a href='/digital-beehive/num6/num_1787/'>1284 [a Whetstone]</a>,,G,,,,,,#item-a9e3bcb71,,Head: grinding stone|Entry: 1284 [a Whetstone]|#item-a9e3bcb71,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/147,1593,392,66/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559231569087,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/147,1593,392,66/150,/0/default.jpg",grinding stone,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1748,Volume 3,23,hare,<a href='/digital-beehive/alpha2/alpha_0399/'>a</a>,,H,<a href='/digital-beehive/toc/toc1_084/'>p.34 [Image 1.94]</a>,,,,,#item-e423fdca4,,Head: hare|Page: p.34 [Image 1.94]|Entry: a|#item-e423fdca4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/840,1607,451,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559239856850,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/840,1607,451,145/150,/0/default.jpg",hare,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1749,Volume 3,23,hector,<a href='/digital-beehive/num7/num_2632/'>1709 [Hector]</a>,,H,,,,,,#item-6b51fcd80,,Head: hector|Entry: 1709 [Hector]|#item-6b51fcd80,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1546,1695,352,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559245070233,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1546,1695,352,124/150,/0/default.jpg",hector,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1750,Volume 3,23,gripes,<a href='/digital-beehive/num2/num_0345/'>303 [Cholick]</a>,,G,,,,,,#item-166e002f2,,Head: gripes|Entry: 303 [Cholick]|#item-166e002f2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/140,1698,357,103/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559231744457,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/140,1698,357,103/150,/0/default.jpg",gripes,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1751,Volume 3,23,harmless,,,H,,,,<a href='/digital-beehive/index3/index_2116/'>In[n]oc</a>|<a href='/digital-beehive/index3/index_2001/'>Indemn</a>,,#item-bac6450b0,,Head: harmless|See: In[n]oc|See: Indemn|#item-bac6450b0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/847,1716,686,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559239964592,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/847,1716,686,140/150,/0/default.jpg",harmless,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1752,Volume 3,23,groves,,,G,,,,<a href='/digital-beehive/index5/index_4591/'>wood</a>,,#item-bf0eddd58,,Head: groves|See: wood|#item-bf0eddd58,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/144,1776,460,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559231786393,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/144,1776,460,112/150,/0/default.jpg",groves,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1753,Volume 3,23,hedge,809 [PAGE_MISSING],,H,,,,,,#item-7874df516,,Head: hedge|Entry: 809 [PAGE_MISSING]|#item-7874df516,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1543,1797,320,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559245152453,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1543,1797,320,137/150,/0/default.jpg",hedge,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1754,Volume 3,23,growth,<a href='/digital-beehive/num2/num_0616/'>491 [Growth]</a>,,G,,,,,,#item-f9bbc285f,,Head: growth|Entry: 491 [Growth]|#item-f9bbc285f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/148,1822,378,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559231889652,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/148,1822,378,136/150,/0/default.jpg",growth,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1755,Volume 3,23,harmony,,,H,,,,<a href='/digital-beehive/index5/index_4371/'>unity</a>,,#item-23170c3ec,,Head: harmony|See: unity|#item-23170c3ec,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/841,1855,607,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240039875,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/841,1855,607,139/150,/0/default.jpg",harmony,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1756,Volume 3,23,ground,<a href='/digital-beehive/num2/num_0535/'>432 [Land]</a>,,G,,,,,,#item-5b46ded36,,Head: ground|Entry: 432 [Land]|#item-5b46ded36,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/152,1879,366,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232048532,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/152,1879,366,130/150,/0/default.jpg",ground,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1757,Volume 3,23,hedgehog,<a href='/digital-beehive/num7/num_2409/'>1601 [Hedghogs]</a>,,H,<a href='/digital-beehive/toc/toc1_084/'>p.34 [Image 1.94]</a>,,,,,#item-e4369e458,,Head: hedgehog|Page: p.34 [Image 1.94]|Entry: 1601 [Hedghogs]|#item-e4369e458,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1519,1891,457,105/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559245278142,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1519,1891,457,105/150,/0/default.jpg",hedgehog,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1758,Volume 3,23,guard,,,G,,,,<a href='/digital-beehive/index1/index_0867/'>custody</a>,,#item-431a74825,,Head: guard|See: custody|#item-431a74825,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/149,1945,521,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232111206,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/149,1945,521,136/150,/0/default.jpg",guard,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1759,Volume 3,23,harness,783 [PAGE_MISSING],,H,,,,,,#item-6435b3a3c,,Head: harness|Entry: 783 [PAGE_MISSING]|#item-6435b3a3c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/852,1968,391,114/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240088023,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/852,1968,391,114/150,/0/default.jpg",harness,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1760,Volume 3,23,heir,,,H,,,,<a href='/digital-beehive/index2/index_1836/'>heritage</a>,,#item-92d20a86b,,Head: heir|See: heritage|#item-92d20a86b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1523,2005,535,166/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559570550638,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1523,2005,535,166/150,/0/default.jpg",heir,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1761,Volume 3,23,harp,<a href='/digital-beehive/num8/num_2744/'>1812 [Musick]</a>|<a href='/digital-beehive/num10/num_3310/'>2341 [Harp]</a>,,H,,,,,,#item-f24768f98,,Head: harp|Entry: 1812 [Musick]|Entry: 2341 [Harp]|#item-f24768f98,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/836,2042,502,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240190762,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/836,2042,502,121/150,/0/default.jpg",harp,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1762,Volume 3,23,harrow,4614 [PAGE_MISSING],,H,<a href='/digital-beehive/toc/toc1_088/'>p.38 [Image 1.98]</a>,,,,,#item-78aa4072e,,Head: harrow|Page: p.38 [Image 1.98]|Entry: 4614 [PAGE_MISSING]|#item-78aa4072e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/845,2074,555,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240280150,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/845,2074,555,119/150,/0/default.jpg",harrow,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1763,Volume 3,23,guardian,<a href='/digital-beehive/alpha2/alpha_0390/'>a</a>,,G,,,,,,#item-c08440780,,Head: guardian|Entry: a|#item-c08440780,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/152,2087,391,120/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232160401,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/152,2087,391,120/150,/0/default.jpg",guardian,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1764,Volume 3,23,guardian angels,<a href='/digital-beehive/num9/num_3138/'>2196 [Guardian Angels]</a>,,G,,,,,,#item-6dd319f91,,Head: guardian angels|Entry: 2196 [Guardian Angels]|#item-6dd319f91,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/182,2120,526,163/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232291881,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/182,2120,526,163/150,/0/default.jpg",guardian angels,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1765,Volume 3,23,hell,<a href='/digital-beehive/alpha2/alpha_0413/'>a</a>|<a href='/digital-beehive/num5/num_1450/'>1076 [Hell]</a>|<a href='/digital-beehive/num8/num_2884/'>1961 [Hell]</a>,,H,,,,,,#item-5d2375bab,,Head: hell|Entry: a|Entry: 1076 [Hell]|Entry: 1961 [Hell]|#item-5d2375bab,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1536,2142,513,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559570824168,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1536,2142,513,133/150,/0/default.jpg",hell,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1766,Volume 3,23,harpocrates,<a href='/digital-beehive/num6/num_1813/'>1299 [Silence & Reservedness]</a>,,H,,,,,,#item-c7f24aeb2,,Head: harpocrates|Entry: 1299 [Silence & Reservedness]|#item-c7f24aeb2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/837,2148,585,99/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240490965,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/837,2148,585,99/150,/0/default.jpg",harpocrates,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1767,Volume 3,23,hart,,,H,<a href='/digital-beehive/toc/toc1_084/'>p.34 [Image 1.94]</a>,,,<a href='/digital-beehive/index1/index_0980/'>deer</a>,,#item-194a3123e,,Head: hart|Page: p.34 [Image 1.94]|See: deer|#item-194a3123e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/836,2197,549,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240544532,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/836,2197,549,133/150,/0/default.jpg",hart,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1768,Volume 3,23,guest,4608 [PAGE_MISSING],,G,,,,,,#item-199acac44,,Head: guest|Entry: 4608 [PAGE_MISSING]|#item-199acac44,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/148,2198,359,68/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232373971,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/148,2198,359,68/150,/0/default.jpg",guest,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1769,Volume 3,23,Xts. descension into hell,<a href='/digital-beehive/num6/num_1869/'>1330 [Apostle's Creed]</a>,,H,,,,,,#item-f1bae3bdb,,Head: Xts. descension into hell|Entry: 1330 [Apostle's Creed]|#item-f1bae3bdb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1525,2208,796,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559570856445,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1525,2208,796,139/150,/0/default.jpg",Xts. descension into hell,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1770,Volume 3,23,Guiana,<a href='/digital-beehive/num7/num_2245/'>1517 [Guiana]</a>,,G,,,,,,#item-950038cde,,Head: Guiana|Entry: 1517 [Guiana]|#item-950038cde,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/139,2210,405,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232528527,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/139,2210,405,124/150,/0/default.jpg",Guiana,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1771,Volume 3,23,helmut,849 [PAGE_MISSING],,H,,,,,,#item-93a41ce42,,Head: helmut|Entry: 849 [PAGE_MISSING]|#item-93a41ce42,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1528,2278,404,123/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559571131865,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1528,2278,404,123/150,/0/default.jpg",helmut,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1772,Volume 3,23,harvest,<a href='/digital-beehive/alpha2/alpha_0401/'>a</a>|4616 [PAGE_MISSING],,H,,,,,,#item-027a78b10,,Head: harvest|Entry: a|Entry: 4616 [PAGE_MISSING]|#item-027a78b10,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/839,2306,499,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240660398,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/839,2306,499,139/150,/0/default.jpg",harvest,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1773,Volume 3,23,guide,<a href='/digital-beehive/num6/num_1779/'>1280 [Leader]</a>,,G,,,,<a href='/digital-beehive/index3/index_2270/'>leader</a>,,#item-35fb60b4d,,Head: guide|See: leader|Entry: 1280 [Leader]|#item-35fb60b4d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/148,2329,663,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232639407,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/148,2329,663,134/150,/0/default.jpg",guide,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1774,Volume 3,23,helpless,<a href='/digital-beehive/num3/num_0832/'>620 [Despair]</a>,,H,,,,,,#item-cb9f51c9f,,Head: helpless|Entry: 620 [Despair]|#item-cb9f51c9f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1535,2353,439,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559571242963,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1535,2353,439,124/150,/0/default.jpg",helpless,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1775,Volume 3,23,help,<a href='/digital-beehive/alpha2/alpha_0414/'>a</a>|<a href='/digital-beehive/num5/num_1710/'>1240 [Help]</a>|<a href='/digital-beehive/num9/num_3194/'>2249 [Help]</a>,,H,,,,,,#item-a615b0606,,Head: help|Entry: a|Entry: 1240 [Help]|Entry: 2249 [Help]|#item-a615b0606,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1522,2410,581,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559571431397,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1522,2410,581,138/150,/0/default.jpg",help,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1776,Volume 3,23,haste,<a href='/digital-beehive/alpha2/alpha_0402/'>a</a>|<a href='/digital-beehive/num4/num_1136/'>886 [Haste]</a>,,H,,,,,,#item-b2255b41b,,Head: haste|Entry: a|Entry: 886 [Haste]|#item-b2255b41b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/839,2427,433,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240825725,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/839,2427,433,112/150,/0/default.jpg",haste,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1777,Volume 3,23,guild halls,,,G,<a href='/digital-beehive/toc/toc1_055/'>p.5 [Image 1.65]</a>,,,,,#item-c13111d30,,Head: guild halls|Page: p.5 [Image 1.65]|#item-c13111d30,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/146,2467,441,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559232706451,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/146,2467,441,144/150,/0/default.jpg",guild halls,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1778,Volume 3,23,hem,749 [PAGE_MISSING]|4609 [PAGE_MISSING],,H,,,,,,#item-df2937853,,Head: hem|Entry: 749 [PAGE_MISSING]|Entry: 4609 [PAGE_MISSING]|#item-df2937853,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1519,2512,337,145/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559571502651,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1519,2512,337,145/150,/0/default.jpg",hem,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1779,Volume 3,23,hemlock,<a href='/digital-beehive/num2/num_0441/'>368 [Hemlock]</a>,,H,,,,,,#item-62e86c403,,Head: hemlock|Entry: 368 [Hemlock]|#item-62e86c403,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1853,2513,393,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559571582227,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1853,2513,393,127/150,/0/default.jpg",hemlock,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1780,Volume 3,23,hat,<a href='/digital-beehive/alpha2/alpha_0403/'>a</a>|<a href='/digital-beehive/num1/num_0225/'>213 [Hat]</a>|785 [PAGE_MISSING]|<a href='/digital-beehive/num10/num_3356/'>2385 [Hat]</a>,,H,,,,,,#item-274c61644,,Head: hat|Entry: a|Entry: 213 [Hat]|Entry: 785 [PAGE_MISSING]|Entry: 2385 [Hat]|#item-274c61644,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/837,2566,601,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559240987791,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/837,2566,601,132/150,/0/default.jpg",hat,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1781,Volume 3,23,hemp,<a href='/digital-beehive/num3/num_0951/'>679 [Hemp]</a>,,H,,,,,,#item-196a585ac,,Head: hemp|Entry: 679 [Hemp]|#item-196a585ac,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1519,2615,293,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559571683729,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/1519,2615,293,129/150,/0/default.jpg",hemp,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
index_1782,Volume 3,23,good Guile,<a href='/digital-beehive/num6/num_2125/'>1452 [good Guile]</a>,,G,,,,,,#item-51ef4d07d,,Head: good Guile|Entry: 1452 [good Guile]|#item-51ef4d07d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/145,2619,539,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559233240605,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0966/145,2619,539,155/150,/0/default.jpg",good Guile,<a href='/digital-beehive/toc/toc3_23/'>Full Page</a>,,
