pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_2554,Volume 3,31,monopolies,<a href='/digital-beehive/num8/num_2735/'>1803 [Monopolies]</a>,,M,,,,,,#item-8dad24912,,Head: monopolies|Entry: 1803 [Monopolies]|#item-8dad24912,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/881,912,529,99/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355112264,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/881,912,529,99/150,/0/default.jpg",monopolies,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2555,Volume 3,31,misplaced love,<a href='/digital-beehive/num10/num_3433/'>4454 [Disordinate Love]</a>,,M,,,,,,#item-1b87d2d21,,Head: misplaced love|Entry: 4454 [Disordinate Love]|#item-1b87d2d21,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/192,921,640,100/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560351196612,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/192,921,640,100/150,/0/default.jpg",misplaced love,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2556,Volume 3,31,much,<a href='/digital-beehive/num2/num_0332/'>294 [Much]</a>|4760 [PAGE_MISSING],,M,,,,,,#item-c05caaaaf,,Head: much|Entry: 294 [Much]|Entry: 4760 [PAGE_MISSING]|#item-c05caaaaf,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1560,933,536,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560360828290,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1560,933,536,151/150,/0/default.jpg",much,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2557,Volume 3,31,monster,<a href='/digital-beehive/alpha3/alpha_0607/'>a</a>|<a href='/digital-beehive/num8/num_2927/'>1996 [Monster]</a>,,M,,,,,,#item-abbd4ad14,,Head: monster|Entry: a|Entry: 1996 [Monster]|#item-abbd4ad14,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/896,966,528,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355179831,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/896,966,528,107/150,/0/default.jpg",monster,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2558,Volume 3,31,misrepsent,,,M,,,,<a href='/digital-beehive/index4/index_2960/'>pervert</a>,,#item-fd873aa83,,Head: misrepsent|See: pervert|#item-fd873aa83,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/179,975,703,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560351368449,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/179,975,703,139/150,/0/default.jpg",misrepsent,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2559,Volume 3,31,months,4546 [PAGE_MISSING],,M,,,,,,#item-094f6833a,,Head: months|Entry: 4546 [PAGE_MISSING]|#item-094f6833a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/890,1020,474,96/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355200407,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/890,1020,474,96/150,/0/default.jpg",months,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2560,Volume 3,31,Mugletonians,<a href='/digital-beehive/num1/num_0039/'>39 [Muggletonians]</a>|<a href='/digital-beehive/num5/num_1413/'>1054 [Muggletonians]</a>,,M,,,,,,#item-8d6330e61,,Head: Mugletonians|Entry: 39 [Muggletonians]|Entry: 1054 [Muggletonians]|#item-8d6330e61,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1571,1052,666,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560360973615,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1571,1052,666,127/150,/0/default.jpg",Mugletonians,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2561,Volume 3,31,Montserrat,<a href='/digital-beehive/num7/num_2242/'>1515 [Montserrat]</a>,,M,,,,,,#item-7f208de1f,,Head: Montserrat|Entry: 1515 [Montserrat]|#item-7f208de1f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/870,1064,497,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355283332,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/870,1064,497,122/150,/0/default.jpg",Montserrat,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2562,Volume 3,31,to miss,<a href='/digital-beehive/num3/num_0829/'>618 [To Miss]</a>,,M,,,,,,#item-850697179,,Head: to miss|Entry: 618 [To Miss]|#item-850697179,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/173,1076,415,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560351712840,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/173,1076,415,143/150,/0/default.jpg",to miss,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2563,Volume 3,31,mules,821 [PAGE_MISSING],,M,,,,,,#item-d621fece5,,Head: mules|Entry: 821 [PAGE_MISSING]|#item-d621fece5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1556,1121,354,88/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361004872,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1556,1121,354,88/150,/0/default.jpg",mules,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2564,Volume 3,31,monuments,,,M,<a href='/digital-beehive/toc/toc1_059/'>p.9 [Image 1.69]</a>,,,<a href='/digital-beehive/index1/index_0454/'>buildings</a>,,#item-7ed991387,,Head: monuments|Page: p.9 [Image 1.69]|See: buildings|#item-7ed991387,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/862,1140,783,201/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355410332,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/862,1140,783,201/150,/0/default.jpg",monuments,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2565,Volume 3,31,to mumble,<a href='/digital-beehive/num4/num_1112/'>876 [to Whisper]</a>,,M,,,,,,#item-618f16dcd,,Head: to mumble|Entry: 876 [to Whisper]|#item-618f16dcd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1557,1167,496,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361084483,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1557,1167,496,112/150,/0/default.jpg",to mumble,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2566,Volume 3,31,missionaries,,,M,,,,<a href='/digital-beehive/index1/index_0158/'>apostles</a>,,#item-e9d7c5c87,,Head: missionaries|See: apostles|#item-e9d7c5c87,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/178,1194,688,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560351733266,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/178,1194,688,159/150,/0/default.jpg",missionaries,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2567,Volume 3,31,mum[m]e,<a href='/digital-beehive/num6/num_1896/'>1344 [Mumme]</a>,,M,,,,,,#item-1a1874da2,,Head: mum[m]e|Entry: 1344 [Mumme]|#item-1a1874da2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1567,1258,443,116/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361200763,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1567,1258,443,116/150,/0/default.jpg",mum[m]e,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2568,Volume 3,31,mist,<a href='/digital-beehive/num2/num_0464/'>383 [A mist]</a>,,M,,,,,,#item-f10b024e3,,Head: mist|Entry: 383 [A mist]|#item-f10b024e3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/146,1321,366,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560351848796,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/146,1321,366,111/150,/0/default.jpg",mist,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2569,Volume 3,31,moon,<a href='/digital-beehive/alpha3/alpha_0609/'>a</a>|<a href='/digital-beehive/num6/num_1924/'>1357 [Moon]</a>|<a href='/digital-beehive/num9/num_3046/'>2110 [Moon]</a>,,M,<a href='/digital-beehive/toc/toc1_078/'>p.28 [Image 1.88]</a>,,,,,#item-c6ea6df6e,,Head: moon|Page: p.28 [Image 1.88]|Entry: a|Entry: 1357 [Moon]|Entry: 2110 [Moon]|#item-c6ea6df6e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/866,1323,661,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355560685,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/866,1323,661,133/150,/0/default.jpg",moon,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2570,Volume 3,31,mum[m]y,<a href='/digital-beehive/num7/num_2470/'>1629 [Mummy]</a>,,M,,,,,,#item-a5afcd9ad,,Head: mum[m]y|Entry: 1629 [Mummy]|#item-a5afcd9ad,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1564,1363,416,138/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361281753,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1564,1363,416,138/150,/0/default.jpg",mum[m]y,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2571,Volume 3,31,mistake,<a href='/digital-beehive/num1/num_0252/'>234 [Mistake]</a>|<a href='/digital-beehive/num7/num_2328/'>1560 [Mistake]</a>|<a href='/digital-beehive/num10/num_3423/'>4446 [Mistake]</a>,,M,,,,,,#item-dcaddc345,,Head: mistake|Entry: 234 [Mistake]|Entry: 1560 [Mistake]|Entry: 4446 [Mistake]|#item-dcaddc345,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/185,1438,758,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560351990491,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/185,1438,758,142/150,/0/default.jpg",mistake,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2572,Volume 3,31,Bp of Munster,<a href='/digital-beehive/num6/num_1904/'>1348 [Chr. Bernard Bishop of Munster]</a>,,M,,,,,,#item-c0bedd696,,Head: Bp of Munster|Entry: 1348 [Chr. Bernard Bishop of Munster]|#item-c0bedd696,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1547,1452,616,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361406501,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1547,1452,616,152/150,/0/default.jpg",Bp of Munster,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2573,Volume 3,31,moor,<a href='/digital-beehive/num2/num_0461/'>382 [Neger or Negro]</a>,,M,,,,,,#item-c8739f3ee,,Head: moor|Entry: 382 [Neger or Negro]|#item-c8739f3ee,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/887,1456,346,100/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355608571,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/887,1456,346,100/150,/0/default.jpg",moor,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2574,Volume 3,31,mistress,,,M,,,,<a href='/digital-beehive/index3/index_2358/'>Lord</a>,,#item-a5e28a314,,Head: mistress|See: Lord|#item-a5e28a314,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/185,1548,510,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560352015123,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/185,1548,510,156/150,/0/default.jpg",mistress,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2575,Volume 3,31,moose,<a href='/digital-beehive/num7/num_2269/'>1529 [Moose : Elk]</a>,,M,,,,,,#item-724f0aac4,,Head: moose|Entry: 1529 [Moose : Elk]|#item-724f0aac4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/876,1560,395,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355670477,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/876,1560,395,134/150,/0/default.jpg",moose,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2576,Volume 3,31,murder,<a href='/digital-beehive/alpha3/alpha_0621/'>a</a>|<a href='/digital-beehive/num7/num_2219/'>1504 [Murder]</a>,,M,,<a href='/digital-beehive/index4/index_3658/'>Self</a>,,,,#item-7155f3c00,,Head: murder|Entry: a|Entry: 1504 [Murder]|Add: Self|#item-7155f3c00,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1551,1572,557,191/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361517079,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1551,1572,557,191/150,/0/default.jpg",murder,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2577,Volume 3,31,moral philosophy,<a href='/digital-beehive/alpha3/alpha_0608/'>a</a>|<a href='/digital-beehive/num6/num_1808/'>1295 [Moral Philos]</a>,,M,,,,,,#item-9d9aa9423,,Head: moral philosophy|Entry: a|Entry: 1295 [Moral Philos]|#item-9d9aa9423,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/860,1658,773,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355786231,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/860,1658,773,141/150,/0/default.jpg",moral philosophy,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2578,Volume 3,31,mistrust,,,M,,,,<a href='/digital-beehive/index1/index_1085/'>distrust</a>,,#item-209aa1f81,,Head: mistrust|See: distrust|#item-209aa1f81,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/162,1661,610,151/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560352053126,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/162,1661,610,151/150,/0/default.jpg",mistrust,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2579,Volume 3,31,moral law,<a href='/digital-beehive/num8/num_2747/'>1815 [Moral]</a>,,M,,,,,,#item-1e2e54727,,Head: moral law|Entry: 1815 [Moral]|#item-1e2e54727,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/851,1729,416,74/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560355836700,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/851,1729,416,74/150,/0/default.jpg",moral law,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2580,Volume 3,31,more than,<a href='/digital-beehive/num6/num_2124/'>1451 [More]</a>,,M,,,,,,#item-c03674f0e,,Head: more than|Entry: 1451 [More]|#item-c03674f0e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1126,1758,360,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565796172110,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1126,1758,360,133/150,/0/default.jpg",more than,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2581,Volume 3,31,murmuring,<a href='/digital-beehive/num6/num_1795/'>1288 [Murmurings]</a>|<a href='/digital-beehive/num10/num_3391/'>2419 [Murmuring]</a>,,M,,,,,,#item-122d6c01e,,Head: murmuring|Entry: 1288 [Murmurings]|Entry: 2419 [Murmuring]|#item-122d6c01e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1549,1772,733,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361775640,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1549,1772,733,124/150,/0/default.jpg",murmuring,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2582,Volume 3,31,more,<a href='/digital-beehive/num3/num_0807/'>609 [More]</a>,,M,,,,,,#item-b832f68fd,,Head: more|Entry: 609 [More]|#item-b832f68fd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/874,1774,303,109/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565796112779,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/874,1774,303,109/150,/0/default.jpg",more,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2583,Volume 3,31,misunderstanding,<a href='/digital-beehive/num1/num_0122/'>118 [Misunderstanding]</a>,,M,,,,,,#item-15ffd1f96,,Head: misunderstanding|Entry: 118 [Misunderstanding]|#item-15ffd1f96,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/167,1797,664,174/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560352116825,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/167,1797,664,174/150,/0/default.jpg",misunderstanding,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2584,Volume 3,31,murrain,<a href='/digital-beehive/num9/num_3112/'>2170 [Murrain]</a>,,M,,,,,,#item-f996432e9,,Head: murrain|Entry: 2170 [Murrain]|#item-f996432e9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1551,1836,502,86/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361963242,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1551,1836,502,86/150,/0/default.jpg",murrain,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2585,Volume 3,31,more or less,<a href='/digital-beehive/num7/num_2419/'>1605 [More or Less]</a>,,M,,,,,,#item-4f76a0650,,Head: more or less|Entry: 1605 [More or Less]|#item-4f76a0650,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/866,1840,444,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560356126319,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/866,1840,444,134/150,/0/default.jpg",more or less,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2586,Volume 3,31,mushroom,<a href='/digital-beehive/alpha3/alpha_0622/'>a</a>,,M,,,,,,#item-665224971,,Head: mushroom|Entry: a|#item-665224971,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1558,1852,465,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560361985267,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1558,1852,465,135/150,/0/default.jpg",mushroom,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2587,Volume 3,31,moreover,<a href='/digital-beehive/num6/num_2055/'>1420 [Secondly]</a>,,M,,,,,,#item-09eb0258b,,Head: moreover|Entry: 1420 [Secondly]|#item-09eb0258b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/846,1932,434,94/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560356180364,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/846,1932,434,94/150,/0/default.jpg",moreover,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2588,Volume 3,31,muses,4543 [PAGE_MISSING],,M,,,,,,#item-57f492656,,Head: muses|Entry: 4543 [PAGE_MISSING]|#item-57f492656,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1544,1933,399,106/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560362043490,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1544,1933,399,106/150,/0/default.jpg",muses,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2589,Volume 3,31,to mitigate,<a href='/digital-beehive/num3/num_1022/'>704 [To Mitigate]</a>,,M,,,,,,#item-627426e58,,Head: to mitigate|Entry: 704 [To Mitigate]|#item-627426e58,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/183,1955,505,158/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560352226348,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/183,1955,505,158/150,/0/default.jpg",to mitigate,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2590,Volume 3,31,musick,<a href='/digital-beehive/alpha3/alpha_0623/'>a</a>|<a href='/digital-beehive/num2/num_0527/'>425 [Musick]</a>|<a href='/digital-beehive/num8/num_2744/'>1812 [Musick]</a>|<a href='/digital-beehive/num10/num_3207/'>2258 [Musick]</a>,,M,<a href='/digital-beehive/toc/toc1_091/'>p.41 [Image 1.101]</a>,,,,,#item-9717b0844,,Head: musick|Page: p.41 [Image 1.101]|Entry: a|Entry: 425 [Musick]|Entry: 1812 [Musick]|Entry: 2258 [Musick]|#item-9717b0844,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1555,1992,752,179/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560362264694,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1555,1992,752,179/150,/0/default.jpg",musick,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2591,Volume 3,31,morning,<a href='/digital-beehive/alpha3/alpha_0610/'>a</a>|<a href='/digital-beehive/num4/num_1290/'>969 [morning]</a>|4540 [PAGE_MISSING],,M,<a href='/digital-beehive/toc/toc1_077/'>p.27 [Image 1.87]</a>,,,,,#item-198556c22,,Head: morning|Page: p.27 [Image 1.87]|Entry: a|Entry: 969 [morning]|Entry: 4540 [PAGE_MISSING]|#item-198556c22,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/855,2053,844,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560356264923,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/855,2053,844,132/150,/0/default.jpg",morning,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2592,Volume 3,31,mixture,740 [PAGE_MISSING],,M,,,,,,#item-010819252,,Head: mixture|Entry: 740 [PAGE_MISSING]|#item-010819252,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/172,2073,447,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560352251605,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/172,2073,447,164/150,/0/default.jpg",mixture,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2593,Volume 3,31,must,<a href='/digital-beehive/alpha3/alpha_0624/'>a</a>,,M,,,,,,#item-e8be93a82,,Head: must|Entry: a|#item-e8be93a82,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1549,2147,324,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560362281220,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/1549,2147,324,107/150,/0/default.jpg",must,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
index_2594,Volume 3,31,morose,<a href='/digital-beehive/num3/num_0902/'>655 [Sternness]</a>,,M,,,,,,#item-ee4acfb04,,Head: morose|Entry: 655 [Sternness]|#item-ee4acfb04,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/854,2165,396,111/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560356314585,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0974/854,2165,396,111/150,/0/default.jpg",morose,<a href='/digital-beehive/toc/toc3_31/'>Full Page</a>,,
