pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,insertion_xref
index_3764,Volume 3,43,snail,,,S,<a href='/digital-beehive/toc/toc1_086/'>p.36 [Image 1.96]</a>,<a href='/digital-beehive/index4/index_3667/'>shells</a>,,,,#item-9727486f9,,Head: snail|Page: p.36 [Image 1.96]|Add: shells|#item-9727486f9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1559,513,521,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585092411,304330513,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1559,513,521,175/150,/0/default.jpg",snail,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3765,Volume 3,43,snake,<a href='/digital-beehive/alpha4/alpha_0894/'>a</a>|<a href='/digital-beehive/num5/num_1732/'>1250 [Serpent]</a>|<a href='/digital-beehive/num9/num_3057/'>2119 [Serpents]</a>,,S,<a href='/digital-beehive/toc/toc1_087/'>p.37 [Image 1.97]</a>,,,,,#item-ae6389661,,Head: snake|Page: p.37 [Image 1.97]|Entry: a|Entry: 1250 [Serpent]|Entry: 2119 [Serpents]|#item-ae6389661,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1566,681,611,172/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585249462,304330681,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1566,681,611,172/150,/0/default.jpg",snake,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3766,Volume 3,43,snare,773 [PAGE_MISSING]|<a href='/digital-beehive/num8/num_2823/'>1919 [Ambush]</a>,,S,,,,,,#item-91be05f84,,Head: snare|Entry: 773 [PAGE_MISSING]|Entry: 1919 [Ambush]|#item-91be05f84,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1570,836,592,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585302740,304330836,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1570,836,592,124/150,/0/default.jpg",snare,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3767,Volume 3,43,sneez,<a href='/digital-beehive/num2/num_0557/'>447 [Snuff]</a>|<a href='/digital-beehive/num2/num_0596/'>476 [Sneezing]</a>,,S,,,,,,#item-ce24ad3e8,,Head: sneez|Entry: 447 [Snuff]|Entry: 476 [Sneezing]|#item-ce24ad3e8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1585,944,517,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585343149,304330944,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1585,944,517,154/150,/0/default.jpg",sneez,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3768,Volume 3,43,snorting,<a href='/digital-beehive/num3/num_0791/'>601 [Snorting]</a>,,S,,,,,,#item-660c780a7,,Head: snorting|Entry: 601 [Snorting]|#item-660c780a7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1584,1069,423,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585366321,304331069,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1584,1069,423,142/150,/0/default.jpg",snorting,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3769,Volume 3,43,snot,<a href='/digital-beehive/num3/num_0836/'>621 [Snot]</a>,,S,,,,,,#item-499addbc8,,Head: snot|Entry: 621 [Snot]|#item-499addbc8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1565,1183,378,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585407741,304331183,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1565,1183,378,127/150,/0/default.jpg",snot,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3770,Volume 3,43,snow,<a href='/digital-beehive/alpha4/alpha_0895/'>a</a>|<a href='/digital-beehive/num7/num_2569/'>1672 [Snow]</a>,,S,,,,,,#item-6f62af41c,,Head: snow|Entry: a|Entry: 1672 [Snow]|#item-6f62af41c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1582,1307,500,104/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585453052,304331307,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1582,1307,500,104/150,/0/default.jpg",snow,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3771,Volume 3,43,snuff,<a href='/digital-beehive/num2/num_0557/'>447 [Snuff]</a>|<a href='/digital-beehive/num2/num_0596/'>476 [Sneezing]</a>,,S,,,,,,#item-167a41ee3,,Head: snuff|Entry: 447 [Snuff]|Entry: 476 [Sneezing]|#item-167a41ee3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1600,1407,507,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585516485,304331407,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1600,1407,507,152/150,/0/default.jpg",snuff,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3772,Volume 3,43,snuffers,,,S,<a href='/digital-beehive/toc/toc1_088/'>p.38 [Image 1.98]</a>,,,,,#item-6902a5bf0,,Head: snuffers|Page: p.38 [Image 1.98]|#item-6902a5bf0,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1594,1533,459,109/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559585995416,304331533,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1594,1533,459,109/150,/0/default.jpg",snuffers,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3773,Volume 3,43,so,,,S,,,,<a href='/digital-beehive/index5/index_4144/'>thus</a>,,#item-70621c3a4,,Head: so|See: thus|#item-70621c3a4,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1600,1616,322,98/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586020760,304331616,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1600,1616,322,98/150,/0/default.jpg",so,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3774,Volume 3,43,sobriety,<a href='/digital-beehive/num2/num_0344/'>303 [Sobriety or Soberness]</a>,,S,,,,,,#item-52ef1b7e6,,Head: sobriety|Entry: 303 [Sobriety or Soberness]|#item-52ef1b7e6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1593,1676,499,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586048696,304331676,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1593,1676,499,147/150,/0/default.jpg",sobriety,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3775,Volume 3,43,Societies,<a href='/digital-beehive/num7/num_2280/'>1532 [Societies for Reformation of Manners]</a>,,S,,,,,,#item-ec85578b1,,Head: Societies|Entry: 1532 [Societies for Reformation of Manners]|#item-ec85578b1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1597,1792,481,116/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586089723,304331792,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1597,1792,481,116/150,/0/default.jpg",Societies,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3776,Volume 3,43,Societies athenian S.,<a href='/digital-beehive/num7/num_2282/'>1533 [Athenian Oracle]</a>,,S,,,,,,#item-caeceeedb,,Head: Societies athenian S.|Entry: 1533 [Athenian Oracle]|#item-caeceeedb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1596,1898,585,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586140194,304331898,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1596,1898,585,147/150,/0/default.jpg",Societies athenian S.,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3777,Volume 3,43,royal Society,<a href='/digital-beehive/num5/num_1419/'>1056 [Royal Society]</a>,,S,,,,,,#item-b7ead6776,,Head: royal Society|Entry: 1056 [Royal Society]|#item-b7ead6776,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1563,2020,540,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586171610,304332020,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1563,2020,540,117/150,/0/default.jpg",royal Society,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3778,Volume 3,43,Socinians,<a href='/digital-beehive/num1/num_0048/'>48 [Socinians]</a>,,S,,,,,,#item-3f020460b,,Head: Socinians|Entry: 48 [Socinians]|#item-3f020460b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1600,2126,519,133/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586216942,304332126,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1600,2126,519,133/150,/0/default.jpg",Socinians,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3779,Volume 3,43,Socrates,<a href='/digital-beehive/num5/num_1550/'>1140 [Socrates]</a>,,S,,,,,,#item-8e3ea6c29,,Head: Socrates|Entry: 1140 [Socrates]|#item-8e3ea6c29,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1597,2235,508,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586243745,304332235,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1597,2235,508,124/150,/0/default.jpg",Socrates,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3780,Volume 3,43,Sodom and Sodomy,<a href='/digital-beehive/num2/num_0556/'>447 [Sodomy]</a>|<a href='/digital-beehive/num8/num_2720/'>1787 [Sodom & Sodomy]</a>,,S,,,,,,#item-23418998c,,Head: Sodom and Sodomy|Entry: 447 [Sodomy]|Entry: 1787 [Sodom & Sodomy]|#item-23418998c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1567,2332,640,191/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586307905,304332332,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1567,2332,640,191/150,/0/default.jpg",Sodom and Sodomy,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3781,Volume 3,43,soft,<a href='/digital-beehive/alpha4/alpha_0896/'>a</a>|<a href='/digital-beehive/num3/num_0796/'>603 [Flaccid]</a>,,S,,,,,,#item-0ce067e23,,Head: soft|Entry: a|Entry: 603 [Flaccid]|#item-0ce067e23,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1591,2515,467,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586334471,304332515,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1591,2515,467,141/150,/0/default.jpg",soft,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3782,Volume 3,43,to solder,822 [PAGE_MISSING],,S,,,,,,#item-c7c4e608a,,Head: to solder|Entry: 822 [PAGE_MISSING]|#item-c7c4e608a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1599,2593,471,166/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586369671,304332593,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1599,2593,471,166/150,/0/default.jpg",to solder,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3783,Volume 3,43,soil,<a href='/digital-beehive/num2/num_0535/'>432 [Land]</a>,,S,,,,,,#item-32fe2ea66,,Head: soil|Entry: 432 [Land]|#item-32fe2ea66,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1598,2726,356,98/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586387757,304332726,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1598,2726,356,98/150,/0/default.jpg",soil,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3784,Volume 3,43,solecism,<a href='/digital-beehive/num3/num_0677/'>537 [Terms in didascalia]</a>,,S,,,,,,#item-09309a132,,Head: solecism|Entry: 537 [Terms in didascalia]|#item-09309a132,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1585,2779,482,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586422103,304332779,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1585,2779,482,117/150,/0/default.jpg",solecism,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3785,Volume 3,43,Soli Deo Gloria,<a href='/digital-beehive/num6/num_2190/'>1484 [Soli Deo gloria]</a>,,S,,,,,,#item-8ccc15c23,,Head: Soli Deo Gloria|Entry: 1484 [Soli Deo gloria]|#item-8ccc15c23,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1607,2882,603,181/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586464501,304332882,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1607,2882,603,181/150,/0/default.jpg",Soli Deo Gloria,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3786,Volume 3,43,solitude,<a href='/digital-beehive/alpha4/alpha_0897/'>a</a>|<a href='/digital-beehive/num5/num_1597/'>1170 [Solitude]</a>|<a href='/digital-beehive/num7/num_2447/'>1617 [Solitude]</a>|4564 [PAGE_MISSING],,S,,,,,,#item-4b1943712,,Head: solitude|Entry: a|Entry: 1170 [Solitude]|Entry: 1617 [Solitude]|Entry: 4564 [PAGE_MISSING]|#item-4b1943712,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1587,3040,603,172/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586512801,304333040,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1587,3040,603,172/150,/0/default.jpg",solitude,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3787,Volume 3,43,Solomon,<a href='/digital-beehive/num2/num_0359/'>314 [Solomon]</a>|<a href='/digital-beehive/num7/num_2377/'>1583 [Solomon]</a>,,S,,,,,,#item-d7d7b3b0a,,Head: Solomon|Entry: 314 [Solomon]|Entry: 1583 [Solomon]|#item-d7d7b3b0a,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1581,3206,591,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586542641,304333206,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1581,3206,591,144/150,/0/default.jpg",Solomon,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3788,Volume 3,43,solstice,<a href='/digital-beehive/num6/num_1779/'>1280 [Summer]</a>,,S,,,,,,#item-4a7279ee1,,Head: solstice|Entry: 1280 [Summer]|#item-4a7279ee1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1581,3357,530,167/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559586581317,304333357,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0986/1581,3357,530,167/150,/0/default.jpg",solstice,<a href='/digital-beehive/toc/toc3_43/'>Full Page</a>,,
index_3789,Volume 3,44,some,<a href='/digital-beehive/num4/num_1085/'>867 [Some]</a>,,S,,,,,,#item-25305ffa2,,Head: some|Entry: 867 [Some]|#item-25305ffa2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/559,265,396,82/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529700638311,304410265,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/559,265,396,82/150,/0/default.jpg",some,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3790,Volume 3,44,some good,<a href='/digital-beehive/num10/num_3357/'>2384 [Some good]</a>,,S,,,,,,#item-d6f258309,,Head: some good|Entry: 2384 [Some good]|#item-d6f258309,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/567,286,497,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565288051546,304410286,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/567,286,497,119/150,/0/default.jpg",some good,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3791,Volume 3,44,sometimes,<a href='/digital-beehive/num4/num_1086/'>867 [Sometimes]</a>,,S,,,,,,#item-bad65669c,,Head: sometimes|Entry: 867 [Sometimes]|#item-bad65669c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/546,364,427,71/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529702363845,304410364,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/546,364,427,71/150,/0/default.jpg",sometimes,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3792,Volume 3,44,Son of God,<a href='/digital-beehive/num6/num_2121/'>1449 [Son of God]</a>,,S,,,,,,#item-e62083a74,,Head: Son of God|Entry: 1449 [Son of God]|#item-e62083a74,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/561,459,523,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529702577860,304410459,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/561,459,523,134/150,/0/default.jpg",Son of God,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3793,Volume 3,44,Son: sonship,<a href='/digital-beehive/alpha4/alpha_0898/'>a</a>|<a href='/digital-beehive/num2/num_0356/'>311 [Sonship]</a>,,S,,,,,,#item-df652d3fd,,Head: Son: sonship|Entry: a|Entry: 311 [Sonship]|#item-df652d3fd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/466,594,599,89/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529702862386,304410594,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/466,594,599,89/150,/0/default.jpg",Son: sonship,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3794,Volume 3,44,song of Songs,1867 [PAGE_MISSING],,S,,,,,,#item-e35b36ae8,,Head: song of Songs|Entry: 1867 [PAGE_MISSING]|#item-e35b36ae8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/569,655,446,108/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565288136574,304410655,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/569,655,446,108/150,/0/default.jpg",song of Songs,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3795,Volume 3,44,soon,<a href='/digital-beehive/alpha4/alpha_0899/'>a</a>|<a href='/digital-beehive/num5/num_1478/'>1093 [Soon]</a>,,S,,,,,,#item-fa52e9705,,Head: soon|Entry: a|Entry: 1093 [Soon]|#item-fa52e9705,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/580,726,456,83/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565288159984,304410726,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/580,726,456,83/150,/0/default.jpg",soon,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3796,Volume 3,44,song,,,S,,,,<a href='/digital-beehive/index4/index_3726/'>singing</a>,,#item-524654c0b,,Head: song|See: singing|#item-524654c0b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/598,755,510,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565288185334,304410755,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/598,755,510,122/150,/0/default.jpg",song,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3797,Volume 3,44,soot,<a href='/digital-beehive/num7/num_2414/'>1601 [Soot]</a>,,S,,,,,,#item-2c2d0a90e,,Head: soot|Entry: 1601 [Soot]|#item-2c2d0a90e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/576,815,345,88/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565288204087,304410815,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/576,815,345,88/150,/0/default.jpg",soot,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3798,Volume 3,44,soothsayers,<a href='/digital-beehive/num1/num_0041/'>41 [False Prophets]</a>|<a href='/digital-beehive/num7/num_2356/'>1571 [Southsayers]</a>,,S,,,,,,#item-d820dc130,,Head: soothsayers|Entry: 41 [False Prophets]|Entry: 1571 [Southsayers]|#item-d820dc130,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/558,900,545,188/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565288226805,304410900,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/558,900,545,188/150,/0/default.jpg",soothsayers,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3799,Volume 3,44,sop,<a href='/digital-beehive/alpha4/alpha_0900/'>a</a>|<a href='/digital-beehive/num3/num_0681/'>540 [Pottages]</a>,,S,,,,,,#item-6779252dc,,Head: sop|Entry: a|Entry: 540 [Pottages]|#item-6779252dc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/581,1115,367,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529703641144,304411115,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/581,1115,367,107/150,/0/default.jpg",sop,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3800,Volume 3,44,sope,<a href='/digital-beehive/num4/num_1234/'>927 [Sope]</a>,,S,,,,,,#item-d91ae04a8,,Head: sope|Entry: 927 [Sope]|#item-d91ae04a8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/579,1233,357,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529703812108,304411233,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/579,1233,357,115/150,/0/default.jpg",sope,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3801,Volume 3,44,sophistry,<a href='/digital-beehive/num2/num_0312/'>277 [Sophistry]</a>,,S,,,,,,#item-eea01b965,,Heads: sophistry|Entry: 277 [Sophistry]|#item-eea01b965,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/577,1346,467,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529703958948,304411346,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/577,1346,467,126/150,/0/default.jpg",sophistry,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3802,Volume 3,44,sorcery,,,S,,,,<a href='/digital-beehive/index5/index_4574/'>witch</a>,,#item-d909c25e2,,Head: sorcery|See: witch|#item-d909c25e2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/577,1472,538,142/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529704002496,304411472,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/577,1472,538,142/150,/0/default.jpg",sorcery,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
index_3803,Volume 3,44,sordidness,<a href='/digital-beehive/num1/num_0106/'>103 [Sordidness]</a>,,S,,,,,,#item-49703ddd2,,Head: sordidness|Entry: 103 [Sordidness]|#item-49703ddd2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/573,1629,463,110/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1529704022539,304411629,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0987/573,1629,463,110/150,/0/default.jpg",sordidness,<a href='/digital-beehive/toc/toc3_44/'>Full Page</a>,,
